plate,low_channel,high_channel,gain_low,gain_high,is_afl_plate,status,plate_ratio,plate_offset,plate_scatter,plate_linear_max_rfu,plate_saturation_observed,plate_n_pairs,plate_n_overflow,bin_low_rfu,bin_high_rfu,n_pairs,departure_median,departure_p05,departure_p95,high_max_rfu
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,70000.0,80000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,80000.0,90000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,90000.0,95000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,95000.0,98000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,98000.0,100000.0,0,,,,
24h_continuous_plasmidloss,"RFP:580,610","RFP:580,610[2]",-1,-1,False,scored,7.951912396871646,63.1791588181677,0.04490730119449721,3760.0,False,13536,0,100000.0,inf,0,,,,
Experiment1,"RFP:530,580","RFP:530,580[2]",-1,-1,False,"only 0 pairs inside the anchor window (2000.0, 20000.0); this plate never reached the signal level the multiple is fitted at",,,,,False,4704,0,,,0,,,,
RFP-read_20-min-interval_24h,"RFP:530,580","RFP:530,580[2]",-1,-1,False,"only 0 pairs inside the anchor window (2000.0, 20000.0); this plate never reached the signal level the multiple is fitted at",,,,,False,7008,0,,,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530","mCitrine:480,530[2]",-1,-1,False,"only 0 pairs inside the anchor window (2000.0, 20000.0); this plate never reached the signal level the multiple is fitted at",,,,,False,96,0,,,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,0.0,500.0,21,0.9827531219940535,0.9132086445827354,1.0597859226224575,466.0
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,500.0,1000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,1000.0,2000.0,3,1.0280189017482084,0.9764422180414885,1.0334642129132647,1539.0
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,2000.0,5000.0,72,1.002974209045468,0.9658029727303866,1.0253416719119892,4999.0
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,5000.0,10000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,10000.0,20000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,20000.0,30000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,30000.0,40000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,40000.0,50000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,50000.0,60000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,60000.0,70000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,70000.0,80000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,80000.0,90000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,90000.0,95000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,95000.0,98000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,98000.0,100000.0,0,,,,
endpoint_mCitrine5075-shake,"mCitrine:480,530[2]","mCitrine:480,530[3]",-1,-1,False,scored,8.134405991971775,-7.810922659987578,0.029769349590801297,4999.0,False,96,0,100000.0,inf,0,,,,
