construct,dose_mM,elapsed_min,signal
AlteredYap1,0.5,110.0,3278.582849649569
AlteredYap1,1.0,110.0,3263.668590084851
AlteredYap1,2.0,110.0,70.77664641624597
AlteredYap1,4.0,110.0,-345.9022521259695
AlteredYap1,0.0,120.0,1627.933885408227
AlteredYap1,0.1,120.0,2491.527192705306
AlteredYap1,0.2,120.0,2831.2839642626877
AlteredYap1,0.5,120.0,3325.2858963933922
AlteredYap1,1.0,120.0,3487.213593521837
AlteredYap1,2.0,120.0,1.7040975914920296
AlteredYap1,4.0,120.0,-428.849902534113
AlteredYap1,0.0,130.0,1671.0468690022592
AlteredYap1,0.1,130.0,2513.2370738454156
AlteredYap1,0.2,130.0,2893.2618595089407
AlteredYap1,0.5,130.0,3411.847570009472
AlteredYap1,1.0,130.0,3574.033990700658
AlteredYap1,2.0,130.0,-77.08300227766301
AlteredYap1,4.0,130.0,-496.1850411101252
AlteredYap1,0.0,140.0,1725.6645446114032
AlteredYap1,0.1,140.0,2515.85244764776
AlteredYap1,0.2,140.0,2915.0782452618932
AlteredYap1,0.5,140.0,3468.8508107645575
AlteredYap1,1.0,140.0,3818.049056279941
AlteredYap1,2.0,140.0,-72.17815491196785
AlteredYap1,4.0,140.0,-455.8750434912272
AlteredYap1,0.0,150.0,1783.713465178006
AlteredYap1,0.1,150.0,2604.569237563306
AlteredYap1,0.2,150.0,2969.174466476898
AlteredYap1,0.5,150.0,3552.973967271218
AlteredYap1,1.0,150.0,4113.695631904393
AlteredYap1,2.0,150.0,-62.19054060780679
AlteredYap1,4.0,150.0,-446.7082399229308
AlteredYap1,0.0,160.0,1856.1830026741238
AlteredYap1,0.1,160.0,2601.8021021438167
AlteredYap1,0.2,160.0,2968.772007219229
AlteredYap1,0.5,160.0,3542.5964566548814
AlteredYap1,1.0,160.0,4239.16527884251
AlteredYap1,2.0,160.0,-82.93732782369145
AlteredYap1,4.0,160.0,-428.00238231370304
AlteredYap1,0.0,170.0,1903.5026519932774
AlteredYap1,0.1,170.0,2631.3826082946416
AlteredYap1,0.2,170.0,2969.8399837507227
AlteredYap1,0.5,170.0,3533.713699764681
AlteredYap1,1.0,170.0,4478.280914729513
AlteredYap1,2.0,170.0,-110.82684676434677
AlteredYap1,4.0,170.0,-502.9281524429525
AlteredYap1,0.0,180.0,1961.7139031227819
AlteredYap1,0.1,180.0,2695.8376872169974
AlteredYap1,0.2,180.0,2999.532192263223
AlteredYap1,0.5,180.0,3557.9489187660442
AlteredYap1,1.0,180.0,4544.117094464985
AlteredYap1,2.0,180.0,-131.76574582824583
AlteredYap1,4.0,180.0,-488.680879592384
AlteredYap1,0.0,190.0,2045.7863340630574
AlteredYap1,0.1,190.0,2723.5042950004067
AlteredYap1,0.2,190.0,3043.5493135262636
AlteredYap1,0.5,190.0,3565.9646022137345
AlteredYap1,1.0,190.0,4639.681543347196
AlteredYap1,2.0,190.0,-99.08299058730682
AlteredYap1,4.0,190.0,-509.0075966997324
AlteredYap1,0.0,200.0,2053.832436077377
AlteredYap1,0.1,200.0,2751.2053199015013
AlteredYap1,0.2,200.0,3038.544939328634
AlteredYap1,0.5,200.0,3498.4459984459986
AlteredYap1,1.0,200.0,4758.327744243237
AlteredYap1,2.0,200.0,-108.1241300119549
AlteredYap1,4.0,200.0,-486.4006459680979
AlteredYap1,0.0,210.0,2137.676654777181
AlteredYap1,0.1,210.0,2779.9055549867157
AlteredYap1,0.2,210.0,3012.6796146441193
AlteredYap1,0.5,210.0,3510.74184524399
AlteredYap1,1.0,210.0,4824.541865625665
AlteredYap1,2.0,210.0,-187.58179804691432
AlteredYap1,4.0,210.0,-558.5130894592911
AlteredYap1,0.0,220.0,2197.0734691076236
AlteredYap1,0.1,220.0,2832.6546219632364
AlteredYap1,0.2,220.0,3067.1782663999097
AlteredYap1,0.5,220.0,3528.7477507872245
AlteredYap1,1.0,220.0,4894.593965193365
AlteredYap1,2.0,220.0,-103.65190365190365
AlteredYap1,4.0,220.0,-484.7846090720818
AlteredYap1,0.0,230.0,2276.677281422441
AlteredYap1,0.1,230.0,2857.841998309825
AlteredYap1,0.2,230.0,3087.298472834768
AlteredYap1,0.5,230.0,3523.5507531942117
AlteredYap1,1.0,230.0,4871.215180735697
AlteredYap1,2.0,230.0,-123.74542275092158
AlteredYap1,4.0,230.0,-530.0987023798251
AlteredYap1,0.0,240.0,2345.1327200975247
AlteredYap1,0.1,240.0,2911.4907666621716
AlteredYap1,0.2,240.0,3088.21572072426
AlteredYap1,0.5,240.0,3533.771662675892
AlteredYap1,1.0,240.0,4857.011631836946
AlteredYap1,2.0,240.0,-146.69421487603304
AlteredYap1,4.0,240.0,-536.3063293295852
